Orthogroup	Sorghum	Rice
OG0013361	Sobic.001G213200.1.p pacid=37941680 transcript=Sobic.001G213200.1 locus=Sobic.001G213200 ID=Sobic.001G213200.1.v3.2 annot-version=v3.1.1	LOC_Os10g34500.1 pacid=33101745 transcript=LOC_Os10g34500.1 locus=LOC_Os10g34500 ID=LOC_Os10g34500.1.MSUv7.0 annot-version=v7.0
OG0003183	Sobic.001G338500.1.p pacid=37941681 transcript=Sobic.001G338500.1 locus=Sobic.001G338500 ID=Sobic.001G338500.1.v3.2 annot-version=v3.1.1	LOC_Os03g29980.2 pacid=33128332 transcript=LOC_Os03g29980.2 locus=LOC_Os03g29980 ID=LOC_Os03g29980.2.MSUv7.0 annot-version=v7.0
OG0008160	Sobic.001G474001.1.p pacid=37941685 transcript=Sobic.001G474001.1 locus=Sobic.001G474001 ID=Sobic.001G474001.1.v3.2 annot-version=v3.1.1	LOC_Os03g09160.1 pacid=33130049 transcript=LOC_Os03g09160.1 locus=LOC_Os03g09160 ID=LOC_Os03g09160.1.MSUv7.0 annot-version=v7.0
OG0003834	Sobic.001G451300.1.p pacid=37941686 transcript=Sobic.001G451300.1 locus=Sobic.001G451300 ID=Sobic.001G451300.1.v3.2 annot-version=v3.1.1	LOC_Os06g20090.1 pacid=33144430 transcript=LOC_Os06g20090.1 locus=LOC_Os06g20090 ID=LOC_Os06g20090.1.MSUv7.0 annot-version=v7.0
OG0002724	Sobic.001G057600.1.p pacid=37941688 transcript=Sobic.001G057600.1 locus=Sobic.001G057600 ID=Sobic.001G057600.1.v3.2 annot-version=v3.1.1	LOC_Os03g58170.1 pacid=33133467 transcript=LOC_Os03g58170.1 locus=LOC_Os03g58170 ID=LOC_Os03g58170.1.MSUv7.0 annot-version=v7.0
OG0000073	Sobic.001G480700.1.p pacid=37941689 transcript=Sobic.001G480700.1 locus=Sobic.001G480700 ID=Sobic.001G480700.1.v3.2 annot-version=v3.1.1	LOC_Os03g08560.1 pacid=33133267 transcript=LOC_Os03g08560.1 locus=LOC_Os03g08560 ID=LOC_Os03g08560.1.MSUv7.0 annot-version=v7.0
OG0010536	Sobic.001G231000.1.p pacid=37941690 transcript=Sobic.001G231000.1 locus=Sobic.001G231000 ID=Sobic.001G231000.1.v3.2 annot-version=v3.1.1	LOC_Os10g31820.1 pacid=33102195 transcript=LOC_Os10g31820.1 locus=LOC_Os10g31820 ID=LOC_Os10g31820.1.MSUv7.0 annot-version=v7.0
OG0000150	Sobic.001G517800.1.p pacid=37941691 transcript=Sobic.001G517800.1 locus=Sobic.001G517800 ID=Sobic.001G517800.1.v3.2 annot-version=v3.1.1	LOC_Os03g03900.1 pacid=33133725 transcript=LOC_Os03g03900.1 locus=LOC_Os03g03900 ID=LOC_Os03g03900.1.MSUv7.0 annot-version=v7.0
OG0002922	Sobic.001G056200.1.p pacid=37941694 transcript=Sobic.001G056200.1 locus=Sobic.001G056200 ID=Sobic.001G056200.1.v3.2 annot-version=v3.1.1	LOC_Os03g58340.1 pacid=33131922 transcript=LOC_Os03g58340.1 locus=LOC_Os03g58340 ID=LOC_Os03g58340.1.MSUv7.0 annot-version=v7.0
OG0001435	Sobic.001G143200.1.p pacid=37941695 transcript=Sobic.001G143200.1 locus=Sobic.001G143200 ID=Sobic.001G143200.1.v3.2 annot-version=v3.1.1	LOC_Os03g46410.1 pacid=33131026 transcript=LOC_Os03g46410.1 locus=LOC_Os03g46410 ID=LOC_Os03g46410.1.MSUv7.0 annot-version=v7.0
OG0010493	Sobic.001G426500.1.p pacid=37941696 transcript=Sobic.001G426500.1 locus=Sobic.001G426500 ID=Sobic.001G426500.1.v3.2 annot-version=v3.1.1	LOC_Os03g15910.1 pacid=33130330 transcript=LOC_Os03g15910.1 locus=LOC_Os03g15910 ID=LOC_Os03g15910.1.MSUv7.0 annot-version=v7.0
OG0005685	Sobic.001G381100.1.p pacid=37941697 transcript=Sobic.001G381100.1 locus=Sobic.001G381100 ID=Sobic.001G381100.1.v3.2 annot-version=v3.1.1	LOC_Os03g21730.1 pacid=33127311 transcript=LOC_Os03g21730.1 locus=LOC_Os03g21730 ID=LOC_Os03g21730.1.MSUv7.0 annot-version=v7.0
OG0007072	Sobic.001G102500.1.p pacid=37941698 transcript=Sobic.001G102500.1 locus=Sobic.001G102500 ID=Sobic.001G102500.1.v3.2 annot-version=v3.1.1	LOC_Os03g52170.1 pacid=33129225 transcript=LOC_Os03g52170.1 locus=LOC_Os03g52170 ID=LOC_Os03g52170.1.MSUv7.0 annot-version=v7.0
OG0013852	Sobic.001G107001.1.p pacid=37941700 transcript=Sobic.001G107001.1 locus=Sobic.001G107001 ID=Sobic.001G107001.1.v3.2 annot-version=v3.1.1	LOC_Os02g20150.1 pacid=33139930 transcript=LOC_Os02g20150.1 locus=LOC_Os02g20150 ID=LOC_Os02g20150.1.MSUv7.0 annot-version=v7.0
OG0001517	Sobic.001G033300.1.p pacid=37941701 transcript=Sobic.001G033300.1 locus=Sobic.001G033300 ID=Sobic.001G033300.1.v3.2 annot-version=v3.1.1	LOC_Os03g60720.1 pacid=33129593 transcript=LOC_Os03g60720.1 locus=LOC_Os03g60720 ID=LOC_Os03g60720.1.MSUv7.0 annot-version=v7.0
OG0000527	Sobic.001G446000.1.p pacid=37941702 transcript=Sobic.001G446000.1 locus=Sobic.001G446000 ID=Sobic.001G446000.1.v3.2 annot-version=v3.1.1	LOC_Os03g12680.1 pacid=33133254 transcript=LOC_Os03g12680.1 locus=LOC_Os03g12680 ID=LOC_Os03g12680.1.MSUv7.0 annot-version=v7.0
OG0009388	Sobic.001G410500.1.p pacid=37941705 transcript=Sobic.001G410500.1 locus=Sobic.001G410500 ID=Sobic.001G410500.1.v3.2 annot-version=v3.1.1	LOC_Os03g17670.1 pacid=33129766 transcript=LOC_Os03g17670.1 locus=LOC_Os03g17670 ID=LOC_Os03g17670.1.MSUv7.0 annot-version=v7.0
OG0006354	Sobic.001G355200.3.p pacid=37941706 transcript=Sobic.001G355200.3 locus=Sobic.001G355200 ID=Sobic.001G355200.3.v3.2 annot-version=v3.1.1	LOC_Os03g26440.1 pacid=33130960 transcript=LOC_Os03g26440.1 locus=LOC_Os03g26440 ID=LOC_Os03g26440.1.MSUv7.0 annot-version=v7.0
OG0000840	Sobic.001G496400.1.p pacid=37941709 transcript=Sobic.001G496400.1 locus=Sobic.001G496400 ID=Sobic.001G496400.1.v3.2 annot-version=v3.1.1	LOC_Os03g06610.1 pacid=33128270 transcript=LOC_Os03g06610.1 locus=LOC_Os03g06610 ID=LOC_Os03g06610.1.MSUv7.0 annot-version=v7.0
OG0006495	Sobic.001G357500.2.p pacid=37941710 transcript=Sobic.001G357500.2 locus=Sobic.001G357500 ID=Sobic.001G357500.2.v3.2 annot-version=v3.1.1	LOC_Os03g25920.1 pacid=33128637 transcript=LOC_Os03g25920.1 locus=LOC_Os03g25920 ID=LOC_Os03g25920.1.MSUv7.0 annot-version=v7.0
OG0001488	Sobic.001G411400.1.p pacid=37941711 transcript=Sobic.001G411400.1 locus=Sobic.001G411400 ID=Sobic.001G411400.1.v3.2 annot-version=v3.1.1	LOC_Os03g17570.3 pacid=33128164 transcript=LOC_Os03g17570.3 locus=LOC_Os03g17570 ID=LOC_Os03g17570.3.MSUv7.0 annot-version=v7.0
OG0004741	Sobic.001G530700.1.p pacid=37941717 transcript=Sobic.001G530700.1 locus=Sobic.001G530700 ID=Sobic.001G530700.1.v3.2 annot-version=v3.1.1	LOC_Os03g02670.2 pacid=33129152 transcript=LOC_Os03g02670.2 locus=LOC_Os03g02670 ID=LOC_Os03g02670.2.MSUv7.0 annot-version=v7.0
OG0003852	Sobic.001G117400.2.p pacid=37941718 transcript=Sobic.001G117400.2 locus=Sobic.001G117400 ID=Sobic.001G117400.2.v3.2 annot-version=v3.1.1	LOC_Os03g50380.1 pacid=33133202 transcript=LOC_Os03g50380.1 locus=LOC_Os03g50380 ID=LOC_Os03g50380.1.MSUv7.0 annot-version=v7.0
OG0000580	"Sobic.001G045900.1.p pacid=37941719 transcript=Sobic.001G045900.1 locus=Sobic.001G045900 ID=Sobic.001G045900.1.v3.2 annot-version=v3.1.1, Sobic.001G045400.1.p pacid=37942379 transcript=Sobic.001G045400.1 locus=Sobic.001G045400 ID=Sobic.001G045400.1.v3.2 annot-version=v3.1.1, Sobic.001G045800.1.p pacid=37944003 transcript=Sobic.001G045800.1 locus=Sobic.001G045800 ID=Sobic.001G045800.1.v3.2 annot-version=v3.1.1"	LOC_Os03g59330.1 pacid=33130232 transcript=LOC_Os03g59330.1 locus=LOC_Os03g59330 ID=LOC_Os03g59330.1.MSUv7.0 annot-version=v7.0
OG0001848	Sobic.001G449600.1.p pacid=37941721 transcript=Sobic.001G449600.1 locus=Sobic.001G449600 ID=Sobic.001G449600.1.v3.2 annot-version=v3.1.1	"LOC_Os03g12510.1 pacid=33127587 transcript=LOC_Os03g12510.1 locus=LOC_Os03g12510 ID=LOC_Os03g12510.1.MSUv7.0 annot-version=v7.0, LOC_Os03g13140.1 pacid=33128104 transcript=LOC_Os03g13140.1 locus=LOC_Os03g13140 ID=LOC_Os03g13140.1.MSUv7.0 annot-version=v7.0, LOC_Os03g13150.1 pacid=33129456 transcript=LOC_Os03g13150.1 locus=LOC_Os03g13150 ID=LOC_Os03g13150.1.MSUv7.0 annot-version=v7.0, LOC_Os03g13160.1 pacid=33129686 transcript=LOC_Os03g13160.1 locus=LOC_Os03g13160 ID=LOC_Os03g13160.1.MSUv7.0 annot-version=v7.0"
OG0017197	Sobic.001G260000.1.p pacid=37941727 transcript=Sobic.001G260000.1 locus=Sobic.001G260000 ID=Sobic.001G260000.1.v3.2 annot-version=v3.1.1	LOC_Os10g25220.1 pacid=33099046 transcript=LOC_Os10g25220.1 locus=LOC_Os10g25220 ID=LOC_Os10g25220.1.MSUv7.0 annot-version=v7.0
OG0007119	Sobic.001G148200.1.p pacid=37941729 transcript=Sobic.001G148200.1 locus=Sobic.001G148200 ID=Sobic.001G148200.1.v3.2 annot-version=v3.1.1	LOC_Os03g45400.1 pacid=33130618 transcript=LOC_Os03g45400.1 locus=LOC_Os03g45400 ID=LOC_Os03g45400.1.MSUv7.0 annot-version=v7.0
OG0001985	Sobic.001G386700.1.p pacid=37941731 transcript=Sobic.001G386700.1 locus=Sobic.001G386700 ID=Sobic.001G386700.1.v3.2 annot-version=v3.1.1	LOC_Os03g20900.1 pacid=33128121 transcript=LOC_Os03g20900.1 locus=LOC_Os03g20900 ID=LOC_Os03g20900.1.MSUv7.0 annot-version=v7.0
OG0011738	Sobic.001G326300.1.p pacid=37941732 transcript=Sobic.001G326300.1 locus=Sobic.001G326300 ID=Sobic.001G326300.1.v3.2 annot-version=v3.1.1	LOC_Os05g25060.1 pacid=33159018 transcript=LOC_Os05g25060.1 locus=LOC_Os05g25060 ID=LOC_Os05g25060.1.MSUv7.0 annot-version=v7.0
OG0002907	Sobic.001G465400.1.p pacid=37941735 transcript=Sobic.001G465400.1 locus=Sobic.001G465400 ID=Sobic.001G465400.1.v3.2 annot-version=v3.1.1	"LOC_Os04g32330.1 pacid=33110582 transcript=LOC_Os04g32330.1 locus=LOC_Os04g32330 ID=LOC_Os04g32330.1.MSUv7.0 annot-version=v7.0, LOC_Os02g31040.1 pacid=33139343 transcript=LOC_Os02g31040.1 locus=LOC_Os02g31040 ID=LOC_Os02g31040.1.MSUv7.0 annot-version=v7.0"
OG0005398	Sobic.001G321000.1.p pacid=37941738 transcript=Sobic.001G321000.1 locus=Sobic.001G321000 ID=Sobic.001G321000.1.v3.2 annot-version=v3.1.1	"LOC_Os10g37899.1 pacid=33101622 transcript=LOC_Os10g37899.1 locus=LOC_Os10g37899 ID=LOC_Os10g37899.1.MSUv7.0 annot-version=v7.0, LOC_Os10g37880.1 pacid=33101798 transcript=LOC_Os10g37880.1 locus=LOC_Os10g37880 ID=LOC_Os10g37880.1.MSUv7.0 annot-version=v7.0"
OG0017193	Sobic.001G192300.1.p pacid=37941739 transcript=Sobic.001G192300.1 locus=Sobic.001G192300 ID=Sobic.001G192300.1.v3.2 annot-version=v3.1.1	LOC_Os10g37580.1 pacid=33098608 transcript=LOC_Os10g37580.1 locus=LOC_Os10g37580 ID=LOC_Os10g37580.1.MSUv7.0 annot-version=v7.0
OG0007230	Sobic.001G307800.1.p pacid=37941740 transcript=Sobic.001G307800.1 locus=Sobic.001G307800 ID=Sobic.001G307800.1.v3.2 annot-version=v3.1.1	LOC_Os10g39970.1 pacid=33102177 transcript=LOC_Os10g39970.1 locus=LOC_Os10g39970 ID=LOC_Os10g39970.1.MSUv7.0 annot-version=v7.0
OG0015445	Sobic.001G354900.4.p pacid=37941741 transcript=Sobic.001G354900.4 locus=Sobic.001G354900 ID=Sobic.001G354900.4.v3.2 annot-version=v3.1.1	LOC_Os03g26480.1 pacid=33128939 transcript=LOC_Os03g26480.1 locus=LOC_Os03g26480 ID=LOC_Os03g26480.1.MSUv7.0 annot-version=v7.0
OG0002685	Sobic.001G370400.1.p pacid=37941743 transcript=Sobic.001G370400.1 locus=Sobic.001G370400 ID=Sobic.001G370400.1.v3.2 annot-version=v3.1.1	LOC_Os03g23030.1 pacid=33131743 transcript=LOC_Os03g23030.1 locus=LOC_Os03g23030 ID=LOC_Os03g23030.1.MSUv7.0 annot-version=v7.0
OG0004137	Sobic.001G382900.1.p pacid=37941746 transcript=Sobic.001G382900.1 locus=Sobic.001G382900 ID=Sobic.001G382900.1.v3.2 annot-version=v3.1.1	LOC_Os03g21480.1 pacid=33132341 transcript=LOC_Os03g21480.1 locus=LOC_Os03g21480 ID=LOC_Os03g21480.1.MSUv7.0 annot-version=v7.0
OG0015492	Sobic.001G529500.1.p pacid=37941747 transcript=Sobic.001G529500.1 locus=Sobic.001G529500 ID=Sobic.001G529500.1.v3.2 annot-version=v3.1.1	LOC_Os03g02762.1 pacid=33130467 transcript=LOC_Os03g02762.1 locus=LOC_Os03g02762 ID=LOC_Os03g02762.1.MSUv7.0 annot-version=v7.0
OG0010592	Sobic.001G118200.1.p pacid=37941748 transcript=Sobic.001G118200.1 locus=Sobic.001G118200 ID=Sobic.001G118200.1.v3.2 annot-version=v3.1.1	LOC_Os03g50300.1 pacid=33128532 transcript=LOC_Os03g50300.1 locus=LOC_Os03g50300 ID=LOC_Os03g50300.1.MSUv7.0 annot-version=v7.0
OG0000241	Sobic.001G084000.1.p pacid=37941749 transcript=Sobic.001G084000.1 locus=Sobic.001G084000 ID=Sobic.001G084000.1.v3.2 annot-version=v3.1.1	LOC_Os03g55080.1 pacid=33130665 transcript=LOC_Os03g55080.1 locus=LOC_Os03g55080 ID=LOC_Os03g55080.1.MSUv7.0 annot-version=v7.0
OG0001751	Sobic.001G519800.1.p pacid=37941751 transcript=Sobic.001G519800.1 locus=Sobic.001G519800 ID=Sobic.001G519800.1.v3.2 annot-version=v3.1.1	LOC_Os03g03720.1 pacid=33129058 transcript=LOC_Os03g03720.1 locus=LOC_Os03g03720 ID=LOC_Os03g03720.1.MSUv7.0 annot-version=v7.0
OG0002228	Sobic.001G503000.1.p pacid=37941753 transcript=Sobic.001G503000.1 locus=Sobic.001G503000 ID=Sobic.001G503000.1.v3.2 annot-version=v3.1.1	LOC_Os03g05510.1 pacid=33128140 transcript=LOC_Os03g05510.1 locus=LOC_Os03g05510 ID=LOC_Os03g05510.1.MSUv7.0 annot-version=v7.0
OG0003297	Sobic.001G335900.1.p pacid=37941754 transcript=Sobic.001G335900.1 locus=Sobic.001G335900 ID=Sobic.001G335900.1.v3.2 annot-version=v3.1.1	LOC_Os03g30460.1 pacid=33131179 transcript=LOC_Os03g30460.1 locus=LOC_Os03g30460 ID=LOC_Os03g30460.1.MSUv7.0 annot-version=v7.0
OG0015533	Sobic.001G001900.1.p pacid=37941755 transcript=Sobic.001G001900.1 locus=Sobic.001G001900 ID=Sobic.001G001900.1.v3.2 annot-version=v3.1.1	LOC_Os03g64300.1 pacid=33131803 transcript=LOC_Os03g64300.1 locus=LOC_Os03g64300 ID=LOC_Os03g64300.1.MSUv7.0 annot-version=v7.0
OG0010143	Sobic.001G103300.1.p pacid=37941756 transcript=Sobic.001G103300.1 locus=Sobic.001G103300 ID=Sobic.001G103300.1.v3.2 annot-version=v3.1.1	LOC_Os03g52090.1 pacid=33126949 transcript=LOC_Os03g52090.1 locus=LOC_Os03g52090 ID=LOC_Os03g52090.1.MSUv7.0 annot-version=v7.0
OG0009743	Sobic.001G438000.1.p pacid=37941759 transcript=Sobic.001G438000.1 locus=Sobic.001G438000 ID=Sobic.001G438000.1.v3.2 annot-version=v3.1.1	LOC_Os03g14180.1 pacid=33127517 transcript=LOC_Os03g14180.1 locus=LOC_Os03g14180 ID=LOC_Os03g14180.1.MSUv7.0 annot-version=v7.0
OG0000390	Sobic.001G145200.1.p pacid=37941760 transcript=Sobic.001G145200.1 locus=Sobic.001G145200 ID=Sobic.001G145200.1.v3.2 annot-version=v3.1.1	LOC_Os03g46090.1 pacid=33133058 transcript=LOC_Os03g46090.1 locus=LOC_Os03g46090 ID=LOC_Os03g46090.1.MSUv7.0 annot-version=v7.0
OG0010677	"Sobic.001G362400.2.p pacid=37941761 transcript=Sobic.001G362400.2 locus=Sobic.001G362400 ID=Sobic.001G362400.2.v3.2 annot-version=v3.1.1, Sobic.002G026150.1.p pacid=37951795 transcript=Sobic.002G026150.1 locus=Sobic.002G026150 ID=Sobic.002G026150.1.v3.2 annot-version=v3.1.1"	LOC_Os03g24880.1 pacid=33128137 transcript=LOC_Os03g24880.1 locus=LOC_Os03g24880 ID=LOC_Os03g24880.1.MSUv7.0 annot-version=v7.0
OG0008840	Sobic.001G135500.1.p pacid=37941763 transcript=Sobic.001G135500.1 locus=Sobic.001G135500 ID=Sobic.001G135500.1.v3.2 annot-version=v3.1.1	LOC_Os03g47949.1 pacid=33128208 transcript=LOC_Os03g47949.1 locus=LOC_Os03g47949 ID=LOC_Os03g47949.1.MSUv7.0 annot-version=v7.0
OG0011291	Sobic.001G347800.1.p pacid=37941765 transcript=Sobic.001G347800.1 locus=Sobic.001G347800 ID=Sobic.001G347800.1.v3.2 annot-version=v3.1.1	LOC_Os03g27770.1 pacid=33129724 transcript=LOC_Os03g27770.1 locus=LOC_Os03g27770 ID=LOC_Os03g27770.1.MSUv7.0 annot-version=v7.0
OG0006337	Sobic.001G428100.1.p pacid=37941768 transcript=Sobic.001G428100.1 locus=Sobic.001G428100 ID=Sobic.001G428100.1.v3.2 annot-version=v3.1.1	LOC_Os03g15730.1 pacid=33130153 transcript=LOC_Os03g15730.1 locus=LOC_Os03g15730 ID=LOC_Os03g15730.1.MSUv7.0 annot-version=v7.0
OG0000419	Sobic.001G438400.1.p pacid=37941771 transcript=Sobic.001G438400.1 locus=Sobic.001G438400 ID=Sobic.001G438400.1.v3.2 annot-version=v3.1.1	LOC_Os03g14140.1 pacid=33131708 transcript=LOC_Os03g14140.1 locus=LOC_Os03g14140 ID=LOC_Os03g14140.1.MSUv7.0 annot-version=v7.0
OG0009909	Sobic.001G134600.1.p pacid=37941772 transcript=Sobic.001G134600.1 locus=Sobic.001G134600 ID=Sobic.001G134600.1.v3.2 annot-version=v3.1.1	LOC_Os03g48050.1 pacid=33132921 transcript=LOC_Os03g48050.1 locus=LOC_Os03g48050 ID=LOC_Os03g48050.1.MSUv7.0 annot-version=v7.0
OG0005941	Sobic.001G381800.2.p pacid=37941775 transcript=Sobic.001G381800.2 locus=Sobic.001G381800 ID=Sobic.001G381800.2.v3.2 annot-version=v3.1.1	LOC_Os03g21640.1 pacid=33127842 transcript=LOC_Os03g21640.1 locus=LOC_Os03g21640 ID=LOC_Os03g21640.1.MSUv7.0 annot-version=v7.0
OG0005379	Sobic.001G531900.1.p pacid=37941777 transcript=Sobic.001G531900.1 locus=Sobic.001G531900 ID=Sobic.001G531900.1.v3.2 annot-version=v3.1.1	LOC_Os03g02560.1 pacid=33128539 transcript=LOC_Os03g02560.1 locus=LOC_Os03g02560 ID=LOC_Os03g02560.1.MSUv7.0 annot-version=v7.0
OG0002332	Sobic.001G075400.1.p pacid=37941778 transcript=Sobic.001G075400.1 locus=Sobic.001G075400 ID=Sobic.001G075400.1.v3.2 annot-version=v3.1.1	LOC_Os03g56070.1 pacid=33127836 transcript=LOC_Os03g56070.1 locus=LOC_Os03g56070 ID=LOC_Os03g56070.1.MSUv7.0 annot-version=v7.0
OG0005675	Sobic.001G324400.1.p pacid=37941779 transcript=Sobic.001G324400.1 locus=Sobic.001G324400 ID=Sobic.001G324400.1.v3.2 annot-version=v3.1.1	LOC_Os03g02200.1 pacid=33130755 transcript=LOC_Os03g02200.1 locus=LOC_Os03g02200 ID=LOC_Os03g02200.1.MSUv7.0 annot-version=v7.0
OG0005815	Sobic.001G322700.1.p pacid=37941782 transcript=Sobic.001G322700.1 locus=Sobic.001G322700 ID=Sobic.001G322700.1.v3.2 annot-version=v3.1.1	LOC_Os01g73514.1 pacid=33126284 transcript=LOC_Os01g73514.1 locus=LOC_Os01g73514 ID=LOC_Os01g73514.1.MSUv7.0 annot-version=v7.0
OG0000161	Sobic.001G250200.1.p pacid=37941783 transcript=Sobic.001G250200.1 locus=Sobic.001G250200 ID=Sobic.001G250200.1.v3.2 annot-version=v3.1.1	LOC_Os10g27330.1 pacid=33099631 transcript=LOC_Os10g27330.1 locus=LOC_Os10g27330 ID=LOC_Os10g27330.1.MSUv7.0 annot-version=v7.0
OG0012040	Sobic.001G499500.1.p pacid=37941787 transcript=Sobic.001G499500.1 locus=Sobic.001G499500 ID=Sobic.001G499500.1.v3.2 annot-version=v3.1.1	LOC_Os03g06070.1 pacid=33127891 transcript=LOC_Os03g06070.1 locus=LOC_Os03g06070 ID=LOC_Os03g06070.1.MSUv7.0 annot-version=v7.0
OG0000261	Sobic.001G167100.2.p pacid=37941789 transcript=Sobic.001G167100.2 locus=Sobic.001G167100 ID=Sobic.001G167100.2.v3.2 annot-version=v3.1.1	LOC_Os03g42020.1 pacid=33129334 transcript=LOC_Os03g42020.1 locus=LOC_Os03g42020 ID=LOC_Os03g42020.1.MSUv7.0 annot-version=v7.0
OG0000112	Sobic.001G146000.1.p pacid=37941790 transcript=Sobic.001G146000.1 locus=Sobic.001G146000 ID=Sobic.001G146000.1.v3.2 annot-version=v3.1.1	LOC_Os03g45920.1 pacid=33127441 transcript=LOC_Os03g45920.1 locus=LOC_Os03g45920 ID=LOC_Os03g45920.1.MSUv7.0 annot-version=v7.0
OG0000798	Sobic.001G111150.1.p pacid=37941792 transcript=Sobic.001G111150.1 locus=Sobic.001G111150 ID=Sobic.001G111150.1.v3.2 annot-version=v3.1.1	LOC_Os03g51050.1 pacid=33132878 transcript=LOC_Os03g51050.1 locus=LOC_Os03g51050 ID=LOC_Os03g51050.1.MSUv7.0 annot-version=v7.0
OG0008341	Sobic.001G368600.1.p pacid=37941794 transcript=Sobic.001G368600.1 locus=Sobic.001G368600 ID=Sobic.001G368600.1.v3.2 annot-version=v3.1.1	LOC_Os03g23980.1 pacid=33130173 transcript=LOC_Os03g23980.1 locus=LOC_Os03g23980 ID=LOC_Os03g23980.1.MSUv7.0 annot-version=v7.0
OG0001024	"Sobic.001G331100.2.p pacid=37941795 transcript=Sobic.001G331100.2 locus=Sobic.001G331100 ID=Sobic.001G331100.2.v3.2 annot-version=v3.1.1, Sobic.002G360500.1.p pacid=37952195 transcript=Sobic.002G360500.1 locus=Sobic.002G360500 ID=Sobic.002G360500.1.v3.2 annot-version=v3.1.1"	LOC_Os07g40150.1 pacid=33118640 transcript=LOC_Os07g40150.1 locus=LOC_Os07g40150 ID=LOC_Os07g40150.1.MSUv7.0 annot-version=v7.0
OG0015486	Sobic.001G403100.1.p pacid=37941797 transcript=Sobic.001G403100.1 locus=Sobic.001G403100 ID=Sobic.001G403100.1.v3.2 annot-version=v3.1.1	LOC_Os03g18640.1 pacid=33130350 transcript=LOC_Os03g18640.1 locus=LOC_Os03g18640 ID=LOC_Os03g18640.1.MSUv7.0 annot-version=v7.0
OG0000134	Sobic.001G372000.1.p pacid=37941798 transcript=Sobic.001G372000.1 locus=Sobic.001G372000 ID=Sobic.001G372000.1.v3.2 annot-version=v3.1.1	LOC_Os03g22800.1 pacid=33131496 transcript=LOC_Os03g22800.1 locus=LOC_Os03g22800 ID=LOC_Os03g22800.1.MSUv7.0 annot-version=v7.0
OG0013757	Sobic.001G447800.1.p pacid=37941802 transcript=Sobic.001G447800.1 locus=Sobic.001G447800 ID=Sobic.001G447800.1.v3.2 annot-version=v3.1.1	LOC_Os03g12940.1 pacid=33132421 transcript=LOC_Os03g12940.1 locus=LOC_Os03g12940 ID=LOC_Os03g12940.1.MSUv7.0 annot-version=v7.0
OG0013313	Sobic.001G334700.1.p pacid=37941809 transcript=Sobic.001G334700.1 locus=Sobic.001G334700 ID=Sobic.001G334700.1.v3.2 annot-version=v3.1.1	"ChrUn.fgenesh.mRNA.60 pacid=33098434 transcript=ChrUn.fgenesh.mRNA.60 locus=ChrUn.fgenesh.gene.60 ID=ChrUn.fgenesh.mRNA.60.MSUv7.0 annot-version=v7.0, LOC_Os01g26310.1 pacid=33122060 transcript=LOC_Os01g26310.1 locus=LOC_Os01g26310 ID=LOC_Os01g26310.1.MSUv7.0 annot-version=v7.0, LOC_Os03g62430.1 pacid=33127279 transcript=LOC_Os03g62430.1 locus=LOC_Os03g62430 ID=LOC_Os03g62430.1.MSUv7.0 annot-version=v7.0"
OG0002581	"Sobic.001G500800.1.p pacid=37941815 transcript=Sobic.001G500800.1 locus=Sobic.001G500800 ID=Sobic.001G500800.1.v3.2 annot-version=v3.1.1, Sobic.001G187000.2.p pacid=37942815 transcript=Sobic.001G187000.2 locus=Sobic.001G187000 ID=Sobic.001G187000.2.v3.2 annot-version=v3.1.1"	LOC_Os03g05780.1 pacid=33129926 transcript=LOC_Os03g05780.1 locus=LOC_Os03g05780 ID=LOC_Os03g05780.1.MSUv7.0 annot-version=v7.0
OG0007493	Sobic.001G360900.1.p pacid=37941821 transcript=Sobic.001G360900.1 locus=Sobic.001G360900 ID=Sobic.001G360900.1.v3.2 annot-version=v3.1.1	LOC_Os03g25140.1 pacid=33126887 transcript=LOC_Os03g25140.1 locus=LOC_Os03g25140 ID=LOC_Os03g25140.1.MSUv7.0 annot-version=v7.0
OG0001733	Sobic.001G461800.1.p pacid=37941822 transcript=Sobic.001G461800.1 locus=Sobic.001G461800 ID=Sobic.001G461800.1.v3.2 annot-version=v3.1.1	LOC_Os03g11110.1 pacid=33129514 transcript=LOC_Os03g11110.1 locus=LOC_Os03g11110 ID=LOC_Os03g11110.1.MSUv7.0 annot-version=v7.0
OG0014603	Sobic.001G227900.1.p pacid=37941823 transcript=Sobic.001G227900.1 locus=Sobic.001G227900 ID=Sobic.001G227900.1.v3.2 annot-version=v3.1.1	LOC_Os10g32600.1 pacid=33099009 transcript=LOC_Os10g32600.1 locus=LOC_Os10g32600 ID=LOC_Os10g32600.1.MSUv7.0 annot-version=v7.0
OG0011579	Sobic.001G342900.1.p pacid=37941825 transcript=Sobic.001G342900.1 locus=Sobic.001G342900 ID=Sobic.001G342900.1.v3.2 annot-version=v3.1.1	LOC_Os03g29180.1 pacid=33131161 transcript=LOC_Os03g29180.1 locus=LOC_Os03g29180 ID=LOC_Os03g29180.1.MSUv7.0 annot-version=v7.0
OG0010482	Sobic.001G142000.1.p pacid=37941829 transcript=Sobic.001G142000.1 locus=Sobic.001G142000 ID=Sobic.001G142000.1.v3.2 annot-version=v3.1.1	LOC_Os03g46640.1 pacid=33132486 transcript=LOC_Os03g46640.1 locus=LOC_Os03g46640 ID=LOC_Os03g46640.1.MSUv7.0 annot-version=v7.0
